cpu_percent,memory_percent,request_latency_ms,error_rate,label
10.403298761202244,32.36554561438752,45.56973474095752,0.011684234279959816,1.0
16.718139511015693,39.616385317120084,49.55399432563894,0.007227224824492772,1.0
31.968612358691235,13.463861426663225,36.22228914849189,0.0022333633395729795,1.0
37.38466579995411,29.579303033664125,54.09517764803569,0.0038505887810498934,1.0
31.713682811899705,33.86076342830344,65.3175655896123,0.008960174008256985,1.0
28.843517176117594,32.138674030981115,17.682264251790542,0.0007497071927568316,1.0
26.988963044107113,42.28532308050583,55.992953756746964,0.001595269502481864,1.0
15.214780096325725,27.66370101426699,68.64869741909334,0.0007606669362010111,1.0
22.801557916052914,56.81546000986707,41.69799422073261,0.016730026822966666,1.0
25.393612290402125,40.00310597377295,64.01401224241167,0.013959780297071187,1.0
40.57122226218915,39.860495182920786,106.29308888945106,0.013996346762745924,1.0
33.43618289568462,35.081579252306234,47.91314414026216,0.012599272731140589,1.0
12.36959844637266,42.32786025788469,57.866141000106474,0.011068020040344111,1.0
33.24083969394795,52.37647397001452,35.23885832677217,0.006481583568687649,1.0
26.149177195836835,26.993046764336498,53.62502325204101,0.01027999587633613,1.0
23.230779996940413,30.12825266387115,59.20543249964608,0.0003911673553863447,1.0
93.0902230726132,35.44410956835003,53.89684680540276,0.009714452148991833,-1.0
40.30999522495951,19.811936147901775,29.606093605822863,0.01504527172826306,1.0
39.31280119116199,27.711132104177533,54.12723542650902,0.006938641582958457,1.0
21.607824767773614,32.85668689683011,980.0830325832173,0.11487229397650595,-1.0
26.907876241487855,53.11583771069091,58.972715290290544,0.0032493645901694934,1.0
33.31263431403564,43.938419935028875,69.23974378143683,0.010294651695317696,1.0
39.75545127122359,42.90384867051316,45.259760599747445,0.011802601795062996,1.0
25.2082576215471,52.763469432519585,64.9980047884742,0.020476917423005666,1.0
28.143410233361827,37.93942317400905,55.58535676433052,0.004190582006971966,1.0
18.936650259939718,45.856972748933345,30.98178540625536,0.01468686491865232,1.0
18.037933759193294,38.451673706012556,56.37042009597749,0.00824066728027723,1.0
38.125258223941984,43.980435240994424,30.16606673119379,0.02144184804228441,1.0
43.56240028570823,31.25862013582627,37.34239450230416,0.007503782969627992,1.0
86.65879515945932,5.0,53.78656614584748,0.007290434688100399,-1.0
40.03532897892024,37.985812567205436,55.94488546760248,0.008624587311524273,1.0
33.61636025047634,61.3412220414991,26.215350698457417,0.013835595247660256,1.0
23.548802453948756,53.893231033623884,71.07971542365752,0.033436026298378656,1.0
33.61395605508414,54.48096226886756,61.440125566009456,0.0007640961575208148,1.0
45.38036566465969,58.54196082709326,35.90543128778232,0.0005491521657386788,1.0
29.641739608900483,41.32986386442156,19.24830407101649,0.027733944452648335,1.0
45.64643655814006,42.959735611083936,47.10190841837137,0.00754757992728456,1.0
3.8025489591025554,30.735221568484747,41.0811257227768,0.00954260066202653,1.0
38.21902504375224,35.25890715959425,52.26280914106046,0.00658598134970175,1.0
30.87047068238171,49.23656724656712,42.73766677688867,0.0009833795676655569,1.0
27.009926495341325,58.05826655753224,10.0,0.014614032333489657,1.0
30.917607765355022,37.90830586478501,42.233061233976834,0.0137525410994508,1.0
10.124310853991073,33.24716102722883,43.88761777863374,0.003735353152364357,1.0
27.80328112162488,40.00791938284896,62.673220495481175,0.0036562811166817645,1.0
33.57112571511746,49.01810123393672,36.03600650777901,0.01819180292572225,1.0
89.58072222952696,18.342177757996872,83.57349346745133,0.0007510859633258703,-1.0
24.817297817263526,5.557285702941428,11.767188986964861,0.021295157761098808,1.0
21.915063971068122,31.741947257626247,76.22334995605249,0.0029660400801120508,1.0
24.982429564154636,21.68931361128762,45.5136205824379,0.008989046194394787,1.0
39.15402117702074,32.37789703529034,67.19169744687113,0.027487812466612246,1.0
87.86131494614895,37.78329521773793,51.59602968117466,0.011335842453780182,-1.0
24.702397962329613,33.2012738646548,683.5078639432119,0.47696114590279615,-1.0
35.13267433113356,61.787013017061184,42.252760708943775,0.011696815572865837,1.0
30.970775493480403,44.9011714690348,28.027591496443755,0.00421563448319192,1.0
39.68644990532889,44.507115394162426,78.41008574542127,0.0032470354305031706,1.0
22.979469061226474,49.333107160651025,1759.3500597131329,0.33610134610387776,-1.0
26.723378534022316,92.73700629488596,54.431169472484214,0.01389460292114004,-1.0
26.078918468678424,55.58667681130403,74.6950382808959,0.010348490043353156,1.0
15.364850518678814,38.863535701968104,29.3608951581113,0.004389541222984246,1.0
32.96120277064576,90.47398577931163,61.90981795278515,0.0005041034656919646,-1.0
32.610552721798896,23.92214150439767,38.20210487074218,0.00031549364412740687,1.0
30.051134566424608,16.693618509759034,47.35661288711256,0.008078428119174566,1.0
27.654128666248532,96.33732005057637,51.445579307685776,0.01435622098119723,-1.0
15.846292579495858,45.64614289146275,19.99556277106128,0.007708475462878866,1.0
25.79354677234641,26.469226684637345,34.42325914359131,0.018375002407412463,1.0
26.572854834732304,26.955053780879584,77.02145784826278,0.0003399796986847795,1.0
21.97722730778381,56.88152176622154,67.72382377169592,0.004568932691044495,1.0
28.38714288333991,22.15882160699008,48.7472084534553,0.0027058950775190648,1.0
34.040508568145384,64.64009429883944,54.86246917025786,0.005928910126309726,1.0
48.8618590121053,26.49068898028197,44.115149887270846,0.0007512922458664466,1.0
31.74577812831839,49.57587888412574,77.13166771655963,0.03081979758479599,1.0
32.57550390722764,35.07072286376523,45.99294844411672,0.0025264368415363935,1.0
29.255540842338327,94.7437263997462,54.63684184269696,0.02555000097189736,-1.0
10.812287847009586,31.83828996828711,72.92060288284131,0.005549397589335895,1.0
29.73486124550783,37.558106408915584,34.45257030308187,0.04235272378574325,1.0
30.602302099410263,40.61378763093582,81.17578368993787,0.008075672401501371,1.0
54.63242112485286,24.96718816327791,881.0530976712625,0.2226396306099502,-1.0
28.076390352188774,51.11236518130189,82.59284262225597,5.363345754302759e-05,1.0
33.015473423336125,32.30179650292622,42.546488320960506,0.013792742843437589,1.0
29.652882302947567,36.571001269899725,45.14602504349436,0.023335666338042058,1.0
18.313219623804677,25.084759380872317,12.199796576341143,0.001504980203928479,1.0
41.42822814515021,96.62722423368177,40.90410565244614,0.0010106514479934618,-1.0
37.519330326867745,37.13458356099746,29.203869379462315,0.005526422224388531,1.0
37.910319470430466,76.18923132419374,37.84707309253055,0.02713247274517523,1.0
20.90612545205261,51.769064318470356,47.253780684222406,0.007817304691346432,1.0
44.02794310936099,39.71109430398408,69.15583228945812,0.007496253960215273,1.0
15.981489372077192,36.05663756187599,994.3132002858231,0.2526484176706416,-1.0
35.868570938002705,40.33698839218069,56.15353306802228,7.898229212405356e-06,1.0
51.90455625809979,48.20678672762815,28.089612223088753,0.016614687984884705,1.0
20.094636748693116,22.287807770367326,32.3849182079454,0.0009164890972579917,1.0
91.54413483459349,56.71482542003308,85.97450036702624,0.010047116984193949,-1.0
30.996513650876413,50.73071973161866,35.29597930473507,0.024606018725738976,1.0
24.965243458838007,50.772785885619015,83.12416504114591,0.002340173487939786,1.0
14.493365689338674,46.57713608214591,45.13877602238267,0.010944395155187756,1.0
30.685629748060272,40.294249865409846,50.04575872287008,0.0008196801799436331,1.0
19.37696286273895,50.0929185395023,71.40730320459859,0.009257229351685648,1.0
34.73592430635182,48.87721200612067,75.43784843877313,0.0017904499573158056,1.0
20.80575765766197,34.68938933588464,47.78374879441825,0.013316302841661905,1.0
45.499344050175395,31.395973406546485,42.235138929569224,0.003584354853454127,1.0
22.167467076637628,41.527844428929804,48.881591029555736,0.006224855852693554,1.0
26.779384837943244,63.23530227242781,56.75915056464237,0.009148680993648819,1.0
38.135172173696695,21.413393865191487,67.8260737373951,0.0018786498604544336,1.0
17.69135683566045,17.9871210137134,635.9931327640074,0.36689793145329586,-1.0
32.27459934604129,42.47141261854775,62.377725960463074,0.0036045399074517205,1.0
43.07142754282428,40.76331552784027,82.76719464541881,0.010858101663950313,1.0
13.925167654387725,42.60012496555612,57.62619224529569,0.00172311485981935,1.0
31.846338585323043,43.659297968627506,56.233057120095566,0.011651292751384504,1.0
32.598827942484235,36.65196618047792,19.621783498198646,0.0013718155816390767,1.0
37.8182287177731,62.34795157903123,10.0,0.005540054239732568,1.0
17.63049289121918,15.986440322852268,57.76751458460337,0.0028396375894074797,1.0
16.795433869157236,27.57254462829631,48.10351537438255,0.013798163862921516,1.0
35.21941565616898,38.45117859776429,39.70434650170516,0.003038588870877084,1.0
32.96984673233186,15.352167832687492,54.87060408372689,0.021346778111374167,1.0
32.504928503458764,90.53413763249549,48.79192541606184,0.022239607267523834,-1.0
33.46448209496975,64.92205248592028,72.55560501267797,0.0021870506003449515,1.0
23.199752784215093,40.313297324439425,51.72221736517956,0.009515188829413948,1.0
32.322536971610035,43.460513585780255,35.06153429859665,0.0009180573344780919,1.0
32.93072473298681,21.097528522411295,69.80332477918577,0.004968193373559305,1.0
22.85648581973632,30.754578879407838,45.657378501075954,0.012493947007379911,1.0
48.65774511144757,34.37205429514094,60.53073367344614,0.010771147657250166,1.0
34.73832920911788,35.23427354865649,40.45178587614399,0.009800313565001146,1.0
18.086965027973513,59.22465692505653,1233.9352362556438,0.17637954355017715,-1.0
36.5655360863383,48.36536591087687,51.683364603713926,0.00474855298678322,1.0
20.253183297726785,23.32813064594452,50.256572870873704,0.0010863937937254957,1.0
37.87084603742452,43.697571676480074,59.59654070733666,0.012694818244537012,1.0
41.58595579007404,47.47332622745178,44.62708493380515,0.00700955177368684,1.0
21.793176816482895,57.102235577819,13.272804324592052,0.012336269488324905,1.0
39.63376129244322,63.708110298525604,41.34452232823223,0.0028627443004121678,1.0
34.12780926936498,24.773587122581972,65.87636934287632,0.0039221068036685396,1.0
38.2206015999449,27.83713733184493,44.05247841513787,0.004067889899433012,1.0
48.967929826539475,21.136332116280755,45.07233194970904,0.00026079543926041946,1.0
27.546118839971296,36.48970211339528,69.72753011811875,0.0041710439177790075,1.0
91.98915926394977,46.995375616695014,35.76053545482154,0.01626098805092992,-1.0
87.43033624546659,54.81001774883653,19.143935635142007,0.022759285151221602,-1.0
21.841897150345616,38.86073464536216,880.8260164416022,0.4054527662188536,-1.0
29.22898290585896,35.202287151177345,40.316520975025256,0.006078904499642351,1.0
33.41151974816644,42.27636988373111,30.67507360493492,0.00031309691414143167,1.0
32.766907993300194,27.472856475549655,46.492430882026184,0.021136549012898635,1.0
38.27183249036024,71.3430808254216,59.83011294493567,0.00013095587551408344,1.0
30.13001891877907,15.88508459322912,49.81422876864369,0.02895888390353868,1.0
44.53534077157317,42.77110868343587,56.13962145372476,0.0067180896560396774,1.0
27.35343166762044,70.35409328844459,86.26815397030846,0.004184507987741728,1.0
57.20169166589619,40.10199766839997,43.14242276884872,0.02579900219641659,1.0
36.25667347765006,37.14941447497758,55.566972692893394,0.0002469338052851552,1.0
21.428424435837172,34.63831865784359,39.81573274801731,0.008708989424757013,1.0
19.291075019388877,37.29412477356388,33.072805602260544,0.007961383375868712,1.0
34.824724152431855,60.592727120147956,38.301846931644604,0.0024759045814479715,1.0
27.76537214674149,6.822071330057398,40.42482856956623,0.005601689457618761,1.0
37.14000494092092,63.00150551944488,57.18951595094251,0.010563117248883726,1.0
34.73237624573545,18.640642713247825,788.5596383937036,0.40098880602149534,-1.0
97.46690825076618,36.00021506148378,35.6791312744832,7.171157726430868e-06,-1.0
21.53206281931595,33.56133369552008,41.66749388769075,0.027622967482248142,1.0
14.851527753141355,48.828299046560794,48.73753973777504,0.0017975529932259952,1.0
25.53485047932979,16.028134721743786,57.91597697419494,0.0026602552319201396,1.0
38.56398794323472,46.93258999122914,55.2710162390957,0.003058099890027934,1.0
32.14093744130204,70.36464434930278,75.68191587896234,0.000385538775516863,1.0
17.54261221288012,19.552389931107843,10.0,0.0013130772234466576,1.0
31.73180925851182,95.80332190257909,10.0,0.042940101122507665,-1.0
33.85317379728837,30.070267333050865,40.08243655979702,0.0037865289571685752,1.0
21.16142563798867,46.388308092895535,71.94600375087418,0.0012250790693285698,1.0
31.53725105945528,40.28721666123628,18.687039367888076,0.0011315891223484492,1.0
30.58208718446,30.377696364335357,10.0,0.01271038846448485,1.0
18.57029702169377,47.31808427306611,61.423588124384175,0.01928051221508926,1.0
33.577873603482836,67.06522164680115,54.873144474054286,0.0029699503647108937,1.0
35.60784526368234,37.13644312409052,28.195831864011403,0.0002113121205612556,1.0
40.830512431752766,50.79636913222273,30.289207985581402,0.0025243078918109263,1.0
40.53802052034903,20.600905631932545,30.605125607306512,0.0005817554472703614,1.0
16.22330632042909,25.65345434772987,52.210706349478805,0.001091397999758756,1.0
20.621749600848773,47.08609416820566,37.47369447633986,0.005647682488269562,1.0
35.1503526720866,62.261740428039474,1915.4505059727421,0.37738676238561086,-1.0
35.13785950912209,45.3342002317849,10.0,0.007255585572885688,1.0
97.19657570666266,35.30412954215269,32.86296269744402,0.0029235129399663175,-1.0
68.52731490654722,39.98937108135031,27.478920781778996,0.028224060723135883,1.0
92.03923417180363,21.243883990454236,44.873186432550156,0.023638645884099564,-1.0
41.35565640180599,49.0677298953305,1034.2678014926316,0.47883501879022217,-1.0
39.54001763493203,53.234995934851135,65.95687559791533,0.0043761232502701145,1.0
36.51391251305798,33.218645007503795,12.81326456679885,0.004798873236872913,1.0
26.847307553596544,32.94936778360748,50.90982952661504,0.005307771434917429,1.0
37.589692204932675,43.98817344478073,61.16672846423411,0.013004077976573377,1.0
22.27174785462428,33.44920395939107,87.1329487312391,0.006008214416246605,1.0
27.63181393259991,96.07623575883939,40.364680578130496,0.019430239436972748,-1.0
25.146364521708964,71.49582683749773,56.48917208705034,0.028840976282221657,1.0
30.818741393863224,36.29461448881005,13.922744148752699,0.004093920384848343,1.0
53.146585666735085,34.62489771968167,10.0,0.008225601657658099,1.0
11.327348074082519,30.286872915472614,66.895487515634,0.0009988280887183773,1.0
36.86260190374514,51.16287957249905,49.88879412703859,0.0022373003296890796,1.0
13.872841288103483,37.28163740172845,73.57025379596845,0.0053352424381136725,1.0
25.280681342105666,30.25940442517861,22.531942220605018,0.002309271600320445,1.0
40.889505969673664,59.81956048409518,60.39804279057505,0.020920040468644742,1.0
30.642800190954627,61.29404506770456,87.37635681087707,0.0017231529410986956,1.0
19.222552220706937,30.993646513919423,58.394112167145316,0.0060818273662309056,1.0
22.846962907400318,95.93112778324728,55.531630111820974,0.009306413118003239,-1.0
36.79597748934676,55.11270534755383,50.171121616487,0.011772137369778182,1.0
22.696333682828634,29.73055261359994,18.582370857481756,0.004829986920726028,1.0
32.16458589581975,51.85938398744153,77.11145871420696,0.020333144916892105,1.0
30.455718399038137,10.448442734322466,37.78284720389868,0.008400687394105783,1.0
23.48399652394183,53.38896007448964,60.08966512766034,0.005789399178286263,1.0
51.439440893253256,21.83242106078828,18.73931386857493,0.0006960802571127356,1.0
36.33919022318011,50.96146178599787,26.410806709844394,0.0062490826765932515,1.0
9.74857413342393,40.21409601754651,78.70174798444471,0.017188948113569497,1.0
31.864543147694278,25.690908709050326,43.05395422084314,0.00953320494289243,1.0
23.38213535231612,33.894455306098294,79.0655095208509,0.01784758753894771,1.0
38.52433334796224,50.294776854350516,48.43538681882964,0.006812416743861647,1.0
22.074792615672994,41.58841679672852,13.16204454084285,0.0012608683520011503,1.0
28.85263558533101,48.766194707087266,67.84135199463441,0.00013733723158658242,1.0
35.049872789804574,69.64660876773229,38.202153644887844,0.0036128490595928576,1.0
38.657551941701215,16.53637582433423,63.97377627034087,0.011972967107731871,1.0
17.997035929442237,64.25818862452937,50.50421735080164,0.015618861525884448,1.0
26.654987641590516,41.565339062848196,19.137635441142592,0.0035062589725374754,1.0
25.25054688839044,26.51823927515308,53.28589530741138,0.0068449258164306115,1.0
23.46670767426288,20.04529561391515,93.92446284305598,0.005466581842156406,1.0
47.65454240281097,37.163194138344494,59.859729170289185,0.005285192100509374,1.0
34.049817109609556,53.82475167886689,48.84964493989074,0.002631178755211772,1.0
17.391160456649548,38.08676319433699,71.50686803913796,0.0014661212215811548,1.0
39.17861947054776,62.66732395371021,903.815086813433,0.2794453011318688,-1.0
51.22156197012633,18.232364649226618,54.19068460525589,0.0005692214580874584,1.0
40.32465260551147,39.81866578230918,28.167496556817948,0.00220809704134929,1.0
14.806300340459867,21.214098333803214,54.67696051579197,9.243487327556363e-05,1.0
25.157659271337486,45.45447823937452,70.7088683283389,0.009868698625086962,1.0
42.669111491866225,53.30331085145951,33.278756957999505,0.0038034635323811743,1.0
22.923305343812192,33.6885730947842,78.48991642493895,0.03617292510082322,1.0
34.43819428146229,5.0,48.16587951709748,0.002153205444529941,1.0
37.74634053429337,42.98422220194742,32.244609769229186,0.004243858369647921,1.0
20.73069528421917,46.55107827600264,69.95264153840489,0.004429195894483672,1.0
29.404746439382,46.06442132442547,44.26411528523462,8.487412463357722e-05,1.0
1.0,58.53673287733231,65.19029774972216,0.01827643382661033,1.0
19.756123586657104,23.934194805264266,44.16482735482926,0.0003251746873053621,1.0
27.474318486068398,50.20324158175674,48.80347712940193,0.02816412462983105,1.0
17.522168180351507,57.88761268716962,59.871204086685836,0.022263127249908754,1.0
46.32411303931635,13.321186239902246,55.81794115180012,0.007668409039424598,1.0
15.698586220393674,44.79477738878466,10.08936439096523,0.007843759654042602,1.0
25.59955513303016,32.43730253488493,27.575125198112165,0.010606748686491814,1.0
31.307405772860914,38.77715990347531,68.58819969581631,0.004894719319123584,1.0
44.412732890661154,45.215147253075045,47.35726822196906,0.010419171184028233,1.0
15.641378488205607,32.691571538296714,39.52537394457156,0.00045801442972302786,1.0
41.63163752154959,29.864378812575822,22.828519694850513,0.0005556305723331473,1.0
30.10233061019587,40.512286262320366,28.405273574483033,0.006110703946322649,1.0
20.18491348952049,23.69131091705796,10.0,0.007976687173834807,1.0
34.62103474263271,23.71262306672222,47.97438562596934,0.0218762952049863,1.0
31.990596955734702,50.19059924434755,38.03124838837906,0.0011055245258666984,1.0
23.997831228412053,22.768089472620158,30.668242180293696,0.017296184101730075,1.0
30.69802084990019,49.994687513638176,48.63753149664094,0.00235782255939255,1.0
26.1468640313824,46.938869392809266,57.27941261705476,0.0050101333628530765,1.0
31.13517345251248,14.11289906814105,91.8639586441989,0.0038067850212176848,1.0
36.62130674521047,29.836530214965173,19.762331608735728,0.0051108444536641,1.0
45.86016816145352,57.91164104571059,73.18762086601043,0.0016310203838164475,1.0
17.62184501173151,25.282517032904778,69.46203122030144,0.007003129422221013,1.0
51.330333746562665,33.033936065359185,34.41814521246599,0.016176847736642595,1.0
10.479122004774982,46.93091339877844,54.06471909172062,0.005825615582606809,1.0
28.482149049644168,51.75085763923893,40.847335013247694,0.006745483675539895,1.0
35.883172064845766,36.22691670933256,53.71377160837478,0.018889374551533777,1.0
32.809918677350325,31.037347079625377,80.18262026809101,0.012243732000193543,1.0
23.773004801794063,61.33554792547761,62.112124652626264,0.006742359475352348,1.0
27.918777496427246,66.08349495696368,60.17216746466884,0.002979959422719944,1.0
25.069990653411672,96.85703051388937,41.39381360090715,0.021621863694502454,-1.0
24.106352430557884,41.27977213847536,20.318866701513297,0.00860431332045955,1.0
38.496020970210246,27.876014175386103,45.830635789191845,0.0024993373772953255,1.0
33.57015485965047,27.543333901651522,74.1321630972783,0.0031350565295060508,1.0
23.07090404739346,47.837711578986365,19.456642868207048,0.016252273569066163,1.0
38.995998754332504,46.275973313330255,28.8982126364661,0.0004514963912146639,1.0
33.072995208766095,61.023978894196446,52.525354724681364,0.04839904024537674,1.0
38.1286211883896,49.75675138804209,30.30690430305475,0.0013966637861353099,1.0
36.29628841923612,17.45379547360273,34.14953105769575,0.015899712503764384,1.0
21.710049890779278,55.77921426584378,41.528028365436455,0.00502155512657865,1.0
24.398189598030307,25.029090590283808,22.687651916197012,0.006776994796315043,1.0
37.472936051232615,34.24043092071473,30.517563075672633,0.021256997646218884,1.0
36.10370265433465,43.75300309377542,64.06855833574618,0.005325791751793214,1.0
29.790984060358518,96.96547064285704,23.85260435538072,0.007710952165494717,-1.0
31.17327383308782,92.30966348216032,18.04255731010325,0.0005055636852009738,-1.0
42.77664895788425,49.10084588704274,37.399500409322116,2.3502335038611546e-05,1.0
24.084286111641703,94.25431194256346,64.63911005019692,0.0028077249598577277,-1.0
35.470973811700375,48.01758472720825,46.061563840062206,0.011412581107222963,1.0
27.97807347566106,53.31483138810754,40.708378437687635,0.0012927178434698876,1.0
27.823187967727797,35.189985616642126,50.88717595031214,0.0012076969494142404,1.0
40.9877685198719,66.92817033868484,15.085851342806961,0.005292622181711275,1.0
38.2541634898803,43.45106138787103,59.89411307550065,0.010436612520169055,1.0
38.135096360006386,47.46614633637091,57.668700628072884,0.01245044803177762,1.0
96.59116216819618,49.98886378081692,41.813830518085574,0.001965632996048391,-1.0
30.210038416327592,46.32379915921683,70.11849023592833,0.0008293404321158143,1.0
36.81952971294964,52.58410750704418,27.450078020939227,0.02820049940134761,1.0
26.89733243406544,30.741202201796153,72.55817986507138,0.0030200601546873014,1.0
33.24166352488442,31.625473690809542,53.08987331190502,0.01919682601189406,1.0
28.698569456323153,23.497686505424575,43.26894820243653,0.019913680323465206,1.0
30.969959649927183,46.59251845930339,49.602527292633766,0.014807043499728903,1.0
35.95157025436914,51.68404755268171,1752.8683216070035,0.23083660240065546,-1.0
21.817793167665275,98.5221420672298,74.40565792835434,0.017248569528353002,-1.0
50.92387275685461,65.11738650021306,28.46641745057973,0.014664228291842867,1.0
19.93982618500298,39.9160597175643,34.74961521706803,0.00908131583702163,1.0
17.85811387212268,50.03112483388769,70.7260578414496,0.004112850639971362,1.0
41.581108735000676,23.624486857910284,38.089301296322816,0.0030450085763831353,1.0
37.91662693962936,34.193504462883986,68.01066154663184,0.0012998251116649586,1.0
36.24119817052155,50.43306636348666,83.98871966017418,0.007128542289017165,1.0
36.2834550926428,52.73653166114716,41.96409946116733,0.008801055720994962,1.0
29.877532271530853,35.59049578503726,63.62724653150611,0.004452548083085067,1.0
21.027456285141685,38.926011222129,26.92615437320283,0.006450411888228547,1.0
30.758045581937264,17.23189379978786,65.09466596135618,0.004517935750985179,1.0
23.228382884878883,34.64456198790086,53.988479719735345,0.010244497633958183,1.0
39.75119733417751,53.35574745279679,59.460765643204304,0.02315257123057854,1.0
28.529426184978615,48.628075241598495,37.088558559292096,0.0017903129011922862,1.0
21.745028032074885,47.50998582071814,16.77833168865655,0.0048031066051238015,1.0
26.786141583470066,40.746605307714404,60.065041294990095,0.0015183340472694712,1.0
34.12931454275624,40.105947379422645,10.0,0.009806793186733262,1.0
24.36275447196025,30.095182907898295,43.652990155149304,0.01305158747459008,1.0
21.777796044335687,50.482426303038025,1614.502877781422,0.4667499315695277,-1.0
32.436872114919126,46.314594165840845,53.83795471746072,0.003269385239922088,1.0
32.44966571108723,47.38028271989199,88.96685289579626,0.029999653376498542,1.0
24.9305682462887,32.10947735998629,70.50218305163547,0.0006535236883050113,1.0
25.28961694381677,7.699856201931333,36.92203223348847,0.009238539192184992,1.0
32.32049937357636,56.45729067630543,50.54626759702877,0.0005882974786911834,1.0
15.519156585026758,32.81743815987394,49.05258594911128,0.022421881466178836,1.0
15.925362256234447,27.05836353935319,18.356464733077456,0.00754616405226837,1.0
22.81555778747564,50.4021836787099,31.192021670312936,0.011066898770099887,1.0
27.865528482881526,34.11981040121306,38.784781860402795,0.01781258354898527,1.0
33.10907565598005,55.89904576069932,10.0,0.0016288443450302574,1.0
44.753562169495524,49.25508924365046,50.94986936503286,0.00039355946712586097,1.0
38.576596232020194,50.253539848007165,45.01856310693918,0.021109829503091225,1.0
28.40061470036573,19.510664331991986,16.542121973768516,0.0037823896730845674,1.0
29.809837920973113,58.179159780796006,58.08425730554664,0.0013808908649535548,1.0
19.97470635362191,43.91875796850784,64.31745489381919,0.006319791526968982,1.0
29.8148686400761,34.460842911306955,54.540689577297776,0.009120648626902553,1.0
27.113413610798617,42.15082701013377,43.518636495820594,0.00031460330526255714,1.0
33.227185603380896,13.3564715065252,61.828843035037096,0.0032143971483750465,1.0
21.72769056447677,46.12979217221006,63.60440720953382,0.00033349849694895925,1.0
35.193465142411725,24.559427377268925,56.14807139439377,0.005453055999304858,1.0
45.32738913002578,19.709945712346983,33.50775499130478,0.02254748040665189,1.0
28.912398515431423,17.164612206731633,55.53201531022361,0.04054301773233226,1.0
34.01711722098941,56.69032562484888,73.90961301650958,0.010134834546861211,1.0
36.90143991711113,30.56104909460817,38.067418827765394,0.0017630492561569117,1.0
25.987795281141636,63.00591564874749,91.95878678264862,0.02362859544869755,1.0
32.24092481810417,31.962978054215533,39.487381320292315,0.007261825348034335,1.0
30.12592400781795,14.3896306361058,50.64814026680273,0.0016693964187907645,1.0
30.97676098548832,23.252133400770113,36.550288079873276,0.025475483400285586,1.0
22.269902161445337,58.537174300104084,54.465416718405216,0.01416625950863978,1.0
30.245101742589426,37.66152733094999,15.155566147294493,0.013156691740848967,1.0
34.979982912454496,31.775690552640988,39.07916402366558,0.012350531799341273,1.0
90.2210555629171,42.40027338779181,28.157575993028658,0.0022356841792780147,-1.0
39.59270826085207,47.52674104251317,52.706766957845815,0.0023699743942384613,1.0
